노선번호,정류소명,구군
17,에일린의뜰2단지아파트,영도구
30,에일린의뜰2단지아파트,영도구
101,에일린의뜰2단지아파트,영도구
190,에일린의뜰2단지아파트,영도구
70,한국해양대.부산해사고,영도구
70,한국해양대.부산해사고,영도구
88,한국해양대.부산해사고,영도구
186,한국해양대.부산해사고,영도구
3003,한국해양대.부산해사고,영도구
6,영도여고,영도구
71,영도여고,영도구
508,영도여고,영도구
6,체육고등학교,영도구
71,체육고등학교,영도구
508,체육고등학교,영도구
6,절영복지회관,영도구
71,절영복지회관,영도구
508,절영복지회관,영도구
6,영도여고,영도구
71,영도여고,영도구
508,영도여고,영도구
6,반도보라비치타운아파트,영도구
71,반도보라비치타운아파트,영도구
508,반도보라비치타운아파트,영도구
6,반도보라비치타운아파트,영도구
71,반도보라비치타운아파트,영도구
508,반도보라비치타운아파트,영도구
6,절영복지회관,영도구
71,절영복지회관,영도구
508,절영복지회관,영도구
7,함지그린아파트,영도구
70,함지그린아파트,영도구
6,75광장,영도구
7,75광장,영도구
70,75광장,영도구
71,75광장,영도구
508,75광장,영도구
3003,75광장,영도구
영도구5,영도여자고등학교,영도구
영도구5,푸른어린이공원,영도구
영도구5,봉삼초등학교,영도구
영도구5,와치종합사회복지관,영도구
영도구5,영도여자고등학교,영도구
영도구5,푸른어린이공원,영도구
17,영도교회,영도구
8,동삼혁신지구입구.동삼교회,영도구
17,동삼혁신지구입구.동삼교회,영도구
30,동삼혁신지구입구.동삼교회,영도구
70,동삼혁신지구입구.동삼교회,영도구
101,동삼혁신지구입구.동삼교회,영도구
190,동삼혁신지구입구.동삼교회,영도구
8,동삼국민은행앞교차로,영도구
30,동삼국민은행앞교차로,영도구
88,동삼국민은행앞교차로,영도구
101,동삼국민은행앞교차로,영도구
113,동삼국민은행앞교차로,영도구
190,동삼국민은행앞교차로,영도구
8,동삼혁신지구입구,영도구
30,동삼혁신지구입구,영도구
70,동삼혁신지구입구,영도구
88,동삼혁신지구입구,영도구
101,동삼혁신지구입구,영도구
190,동삼혁신지구입구,영도구
17,영도교회,영도구
6,동삼1동행정복지센터,영도구
7,동삼1동행정복지센터,영도구
70,동삼1동행정복지센터,영도구
71,동삼1동행정복지센터,영도구
508,동삼1동행정복지센터,영도구
6,절영아파트,영도구
7,절영아파트,영도구
70,절영아파트,영도구
71,절영아파트,영도구
508,절영아파트,영도구
영도구5,봉삼초등학교,영도구
영도구5,와치종합사회복지관,영도구
6,고신대학,영도구
7,고신대학,영도구
70,고신대학,영도구
71,고신대학,영도구
508,고신대학,영도구
영도구5,고신대학교정문,영도구
17,국제크루즈터미널입구,영도구
17,국제크루즈터미널입구,영도구
186,국제크루즈터미널입구,영도구
186,국제크루즈터미널입구,영도구
17,아르떼뮤지엄·미창석유,영도구
186,아르떼뮤지엄·미창석유,영도구
17,동삼초등학교,영도구
8,동삼국민은행앞교차로,영도구
30,동삼국민은행앞교차로,영도구
70,동삼국민은행앞교차로,영도구
88,동삼국민은행앞교차로,영도구
101,동삼국민은행앞교차로,영도구
190,동삼국민은행앞교차로,영도구
70,삼창파크맨션,영도구
113,삼창파크맨션,영도구
70,KT동삼빌딩,영도구
113,KT동삼빌딩,영도구
영도구5,부산전신전화국,영도구
영도구5,삼창파크맨션,영도구
영도구5,탑마트,영도구
영도구5,국민은행,영도구
8,동삼삼거리,영도구
30,동삼삼거리,영도구
88,동삼삼거리,영도구
101,동삼삼거리,영도구
113,동삼삼거리,영도구
190,동삼삼거리,영도구
88-1,상리종합사회복지관,영도구
영도구5,상리종합사회복지관,영도구
88-1,관리사무소,영도구
88-1,나상가,영도구
영도구5,동삼그린힐아파트,영도구
88-1,동삼3동행정복지센터,영도구
영도구5,동삼3동주민센터,영도구
88-1,상리종합사회복지관,영도구
영도구5,상리종합사회복지관,영도구
88-1,동삼3동행정복지센터,영도구
영도구5,동삼3동주민센터,영도구
6,고신대학,영도구
7,고신대학,영도구
70,고신대학,영도구
71,고신대학,영도구
508,고신대학,영도구
6,절영아파트,영도구
7,절영아파트,영도구
70,절영아파트,영도구
71,절영아파트,영도구
508,절영아파트,영도구
영도구5,고신대학교정문,영도구
6,고신대3강의동,영도구
7,고신대3강의동,영도구
70,고신대3강의동,영도구
71,고신대3강의동,영도구
508,고신대3강의동,영도구
6,광명고교,영도구
7,광명고교,영도구
70,광명고교,영도구
71,광명고교,영도구
508,광명고교,영도구
영도구5,고신대학교후문,영도구
영도구5,밤나무집,영도구
82,청학2동,영도구
82,청학초등학교,영도구
영도구7,82번종점,영도구
영도구7,청학초등학교,영도구
88,해양대승선생활관,영도구
190,해양대승선생활관,영도구
70,롯데캐슬블루오션,영도구
113,롯데캐슬블루오션,영도구
영도구5,부산전신전화국,영도구
6,조양아파트,영도구
7,조양아파트,영도구
70,조양아파트,영도구
71,조양아파트,영도구
113,조양아파트,영도구
508,조양아파트,영도구
3003,조양아파트,영도구
6,중리초등학교,영도구
7,중리초등학교,영도구
70,중리초등학교,영도구
71,중리초등학교,영도구
508,중리초등학교,영도구
영도구5,중리초등학교,영도구
8,에덴금호아파트,영도구
17,에덴금호아파트,영도구
30,에덴금호아파트,영도구
101,에덴금호아파트,영도구
190,에덴금호아파트,영도구
8,해양대삼거리.동삼동패총전시관,영도구
17,해양대삼거리.동삼동패총전시관,영도구
30,해양대삼거리.동삼동패총전시관,영도구
101,해양대삼거리.동삼동패총전시관,영도구
190,해양대삼거리.동삼동패총전시관,영도구
6,벽산비치타운,영도구
7,벽산비치타운,영도구
70,벽산비치타운,영도구
71,벽산비치타운,영도구
508,벽산비치타운,영도구
영도구5,동삼중학교,영도구
영도구5,절영로사거리,영도구
6,중리초등학교,영도구
7,중리초등학교,영도구
70,중리초등학교,영도구
71,중리초등학교,영도구
508,중리초등학교,영도구
영도구5,중리초등학교,영도구
6,동삼1동행정복지센터,영도구
7,동삼1동행정복지센터,영도구
70,동삼1동행정복지센터,영도구
71,동삼1동행정복지센터,영도구
508,동삼1동행정복지센터,영도구
6,벽산비치타운,영도구
7,벽산비치타운,영도구
70,벽산비치타운,영도구
71,벽산비치타운,영도구
508,벽산비치타운,영도구
영도구5,절영로사거리,영도구
영도구5,동삼중학교,영도구
7,영도중리,영도구
70,영도중리,영도구
3003,영도중리,영도구
113,영도중리,영도구
113,영도중리,영도구
6,영도중리,영도구
7,영도중리,영도구
70,영도중리,영도구
71,영도중리,영도구
508,영도중리,영도구
3003,영도중리,영도구
7,함지그린아파트,영도구
70,함지그린아파트,영도구
6,75광장,영도구
7,75광장,영도구
70,75광장,영도구
71,75광장,영도구
508,75광장,영도구
3003,75광장,영도구
6,함지골수련원,영도구
7,함지골수련원,영도구
70,함지골수련원,영도구
71,함지골수련원,영도구
508,함지골수련원,영도구
6,백련사,영도구
7,백련사,영도구
70,백련사,영도구
71,백련사,영도구
508,백련사,영도구
영도구5,광명고등학교,영도구
6,광명고교,영도구
7,광명고교,영도구
70,광명고교,영도구
71,광명고교,영도구
508,광명고교,영도구
6,고신대3강의동,영도구
7,고신대3강의동,영도구
70,고신대3강의동,영도구
71,고신대3강의동,영도구
508,고신대3강의동,영도구
영도구5,고신대학교후문,영도구
영도구5,밤나무집,영도구
영도구5,광명고등학교,영도구
6,남부여객(종점),영도구
7,남부여객(종점),영도구
9,남부여객(종점),영도구
70,남부여객(종점),영도구
71,남부여객(종점),영도구
508,남부여객(종점),영도구
9,(구)쌍용자동차학원,영도구
영도구5,쌍용자동차학원,영도구
영도구5,원우아파트,영도구
9,(구)쌍용자동차학원,영도구
7,남부여객(종점),영도구
9,남부여객(종점),영도구
70,남부여객(종점),영도구
71,남부여객(종점),영도구
508,남부여객(종점),영도구
영도구5,쌍용자동차학원,영도구
영도구5,원우아파트,영도구
9,롯데낙천대,영도구
영도구5,롯데낙천대아파트입구,영도구
영도구5,롯데낙천대아파트입구,영도구
영도구5,롯데낙천대아파트후문,영도구
9,일신마리나아파트,영도구
9,일신마리나아파트,영도구
영도구7,롯데낙천대아파트삼거리,영도구
9,롯데낙천대,영도구
영도구5,(구)해사고,영도구
영도구7,(구)해사고,영도구
9,해양경찰청교육센터,영도구
9,해양경찰청교육센터,영도구
영도구5,(구)해사고,영도구
9,황토탕,영도구
9,황토탕,영도구
9,삼신아파트,영도구
영도구5,영광아파트,영도구
영도구5,황토탕,영도구
88-1,나상가,영도구
88-1,관리사무소,영도구
영도구5,동삼그린힐아파트,영도구
영도구5,동삼그린힐상가,영도구
영도구7,오성할인마트,영도구
영도구5,롯데낙천대아파트정문,영도구
영도구7,롯데낙천대아파트정문,영도구
영도구7,빅마트슈퍼,영도구
영도구7,수정방앗간,영도구
영도구7,자비유치원,영도구
영도구7,영도자동차학원,영도구
영도구7,일신마리나아파트,영도구
영도구7,광명고등학교후문,영도구
영도구7,동삼그린힐아파트,영도구
6,백련사,영도구
7,백련사,영도구
70,백련사,영도구
71,백련사,영도구
508,백련사,영도구
6,함지골수련원,영도구
7,함지골수련원,영도구
70,함지골수련원,영도구
71,함지골수련원,영도구
508,함지골수련원,영도구
6,영선아파트,영도구
7,영선아파트,영도구
70,영선아파트,영도구
71,영선아파트,영도구
508,영선아파트,영도구
6,영도경찰서,영도구
7,영도경찰서,영도구
9,영도경찰서,영도구
71,영도경찰서,영도구
82,영도경찰서,영도구
85,영도경찰서,영도구
508,영도경찰서,영도구
8,영도경찰서,영도구
17,영도경찰서,영도구
30,영도경찰서,영도구
88,영도경찰서,영도구
113,영도경찰서,영도구
186,영도경찰서,영도구
190,영도경찰서,영도구
190,해양대대학본부,영도구
190,해양대해사대학관,영도구
190,해양대구본관,영도구
190,해양대방파제입구,영도구
44,LG디스커버리랩,부산진구
54,LG디스커버리랩,부산진구
63,LG디스커버리랩,부산진구
81,LG디스커버리랩,부산진구
133-1,LG디스커버리랩,부산진구
부산진구15,LG디스커버리랩,부산진구
부산진구15,세동한신아파트,부산진구
부산진구15,성곡시장,부산진구
44,성곡시장,부산진구
54,성곡시장,부산진구
63,성곡시장,부산진구
81,성곡시장,부산진구
133,성곡시장,부산진구
44,삼광사입구,부산진구
54,삼광사입구,부산진구
63,삼광사입구,부산진구
81,삼광사입구,부산진구
133,삼광사입구,부산진구
44,어린이대공원입구,부산진구
54,어린이대공원입구,부산진구
63,어린이대공원입구,부산진구
81,어린이대공원입구,부산진구
133,어린이대공원입구,부산진구
부산진구15,창곡종합시장,부산진구
부산진구15,성곡시장,부산진구
부산진구15,연학초등학교,부산진구
부산진구15,연학초등학교,부산진구
부산진구15,어린이대공원,부산진구
부산진구15,초연중학교,부산진구
44,어린이대공원,부산진구
54,어린이대공원,부산진구
63,어린이대공원,부산진구
81,어린이대공원,부산진구
133-1,어린이대공원,부산진구
